uid,random_state,k,final_k,allow_explanations,num_prompts,temperature,selection_style,prompt_style,embedding_level,title_threshold,min_sim_quantile,model,usage,unmatched_count,like_example_size,like_feedback_size,like_eval_size,dislike_example_size,dislike_feedback_size,dislike_eval_size,recall_final,precision_final,ndcg_final,ils_final,ap_final,dq_final,explain
66390,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3201,0,10,144,77,10,60,34,0.2597402597402597,0.55,0.5975423821339184,0.7930013997650329,0.6271981617453755,0.1,1.0
33943,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3094,0,10,144,76,10,15,12,0.3157894736842105,0.75,0.7968882042041072,0.7973627029616984,0.8311863394603332,0.55,1.0
38927,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3281,0,10,145,77,10,24,17,0.2207792207792207,0.65,0.6032280544142824,0.8036074774800094,0.5866810837940869,0.2,1.0
69716,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2423,0,10,147,78,10,36,23,0.1538461538461538,0.5,0.5797417004940758,0.7864404941276084,0.6773894829370836,0.3,1.0
267,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2708,0,10,148,78,10,121,65,0.1538461538461538,0.15,0.2341953631132148,0.7991443840158037,0.2875180914286951,0.0,1.0
69716,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2744,0,10,147,78,10,36,23,0.2051282051282051,0.65,0.659201392929136,0.7753321876196331,0.6396356292486323,0.4,1.0
30897,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2756,0,10,146,78,10,55,32,0.2307692307692307,0.65,0.6090275812433645,0.7963507009556293,0.6077421499209426,0.05,1.0
267,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2889,0,10,148,78,10,121,65,0.1282051282051282,0.1,0.1767902123325258,0.7796694403794524,0.1938625160529185,0.05,1.0
30897,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3175,0,10,146,78,10,55,32,0.2307692307692307,0.6,0.624075185136014,0.7923145620620814,0.632109870693462,0.0,1.0
60863,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2816,0,10,146,77,10,69,39,0.2597402597402597,0.3,0.2335232818287057,0.7876152463561668,0.1718855630523587,0.2,1.0
22035,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2774,0,10,148,78,10,20,14,0.3461538461538461,0.85,0.8850381768556685,0.789798238877705,0.923505904999713,0.25,1.0
267,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2886,0,10,148,78,10,121,65,0.1538461538461538,0.15,0.2223586931437433,0.7804540673291926,0.2474399751005788,0.05,1.0
69716,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2950,0,10,147,78,10,36,23,0.1794871794871795,0.5,0.5366382047758802,0.7762109329767755,0.5409498808724815,0.45,1.0
22035,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2968,0,10,148,78,10,20,14,0.3076923076923077,0.55,0.560175522947694,0.7893871422891201,0.640667519185321,0.35,1.0
60863,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2971,0,10,146,77,10,69,39,0.2727272727272727,0.5,0.4819518834371011,0.7834627436897883,0.4831637628367503,0.35,1.0
60863,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3013,0,10,146,77,10,69,39,0.3116883116883117,0.4,0.4205895374444559,0.7920011813835673,0.4819210727782709,0.05,1.0
22035,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3091,0,10,148,78,10,20,14,0.3333333333333333,0.75,0.7092945651354361,0.8071594630416006,0.730228706407112,0.4,1.0
30897,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2789,0,10,146,78,10,55,32,0.3333333333333333,0.45,0.4613702068755225,0.7859133868539435,0.5295827809101803,0.0,1.0
31193,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2102,0,10,150,79,10,45,27,0.2278481012658227,0.6,0.6291118255028589,0.7827803534665176,0.6465237462915481,0.4,1.0
31193,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2174,0,10,150,79,10,45,27,0.2278481012658227,0.65,0.6642083922313754,0.7863964915888902,0.6615012636142666,0.5,1.0
12986,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2601,0,10,150,80,10,16,13,0.4625,0.75,0.6958967334780368,0.7865789330451453,0.6795268388302442,0.0,1.0
8858,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2377,0,10,150,80,10,16,13,0.25,0.75,0.807983734294366,0.8022511603411943,0.8679594917036869,0.5,1.0
31193,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2605,0,10,150,79,10,45,27,0.3291139240506329,0.6,0.583424074145828,0.7857098673866849,0.6323064510738658,0.05,1.0
12986,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2633,0,10,150,80,10,16,13,0.4375,0.8421052631578947,0.7698370370150714,0.7974726698666463,0.7428798703423928,0.0526315789473684,1.0
12986,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2670,0,10,150,80,10,16,13,0.4,0.9473684210526316,0.8532131236212545,0.8146801805337428,0.8132768601503325,0.0526315789473684,1.0
8858,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2612,0,10,150,80,10,16,13,0.35,0.75,0.8151270546390424,0.7868225757759005,0.8907985970427921,0.5,1.0
8858,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2865,0,10,150,80,10,16,13,0.325,0.8,0.8351794875862739,0.7909685580024575,0.8610150472592425,0.2,1.0
19741,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2899,0,10,150,80,10,82,45,0.225,0.4,0.3643233546083778,0.790117423170636,0.3704781662695749,0.0,1.0
19741,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2937,1,10,150,80,10,82,45,0.15,0.25,0.3425049182940743,0.7078061788790738,0.4068422087888032,0.05,1.0
13014,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3060,0,10,149,79,10,23,16,0.3670886075949367,0.8,0.7928664605209749,0.7901990324292066,0.7482682801374753,0.4,1.0
13014,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3113,0,10,149,79,10,23,16,0.3417721518987341,0.75,0.7600014899533978,0.7877514682663335,0.7431367011901069,0.45,1.0
13014,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3145,0,10,149,79,10,23,16,0.3417721518987341,0.75,0.7600014899533978,0.7877514682663335,0.7431367011901069,0.45,1.0
19741,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3259,0,10,150,80,10,82,45,0.2,0.45,0.4721542775343663,0.7890978442095286,0.5604721897040008,0.0,1.0
42773,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2355,0,10,150,80,10,12,10,0.225,0.75,0.6736503928327429,0.798897053755815,0.6342874948409005,0.4,1.0
28452,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2705,0,10,150,80,10,55,32,0.225,0.5,0.4893218187497416,0.7842594994037545,0.5103914605346495,0.2,1.0
42773,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2455,0,10,150,80,10,12,10,0.1375,0.8,0.8443206806095526,0.8073289841310912,0.8822926095662165,0.4,1.0
70782,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2489,0,10,150,80,10,36,23,0.1875,0.4,0.474883325444801,0.7876965928152855,0.5200092550208649,0.5,1.0
28452,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2652,0,10,150,80,10,55,32,0.2125,0.7,0.6467246890612747,0.7891834888684424,0.6239791767829692,0.15,1.0
70782,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2495,0,10,150,80,10,36,23,0.2,0.4,0.491161308838877,0.7868766191000282,0.5661371548987648,0.5,1.0
42773,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2467,0,10,150,80,10,12,10,0.15,0.75,0.7851920704805122,0.8011194028291619,0.7879465930955868,0.3,1.0
70782,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2480,0,10,150,80,10,36,23,0.1875,0.4,0.491161308838877,0.7868959756225835,0.5661371548987648,0.5,1.0
28452,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2586,0,10,150,80,10,55,32,0.2,0.55,0.5369871970739568,0.7891431072458661,0.5638514879942899,0.3,1.0
3304,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3166,0,10,150,80,10,90,50,0.3375,0.55,0.5178973793963648,0.7909523312741561,0.51850529114848,0.0,1.0
38047,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3066,0,10,151,80,10,20,14,0.325,0.85,0.736344257574897,0.7923498870161568,0.6495057180951144,0.35,1.0
38047,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3122,0,10,151,80,10,20,14,0.3125,0.8,0.7127534706289802,0.7923738532364157,0.658263028036635,0.4,1.0
38047,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3142,0,10,151,80,10,20,14,0.2625,0.75,0.6749101140927654,0.7898872214343573,0.6401902726186783,0.25,1.0
3304,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3459,0,10,150,80,10,90,50,0.2625,0.45,0.4267083054031154,0.790326799162722,0.4327513536085517,0.05,1.0
3304,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3032,0,10,150,80,10,90,50,0.3,0.45,0.455128728750922,0.7888937831648566,0.4984512735286729,0.0,1.0
6625,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2466,0,10,152,80,10,11,10,0.375,0.8,0.839029081467896,0.7906574581799047,0.8774905804549767,0.4,1.0
69875,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2495,1,10,151,80,10,21,15,0.2375,0.65,0.6683840913283812,0.7838643206450535,0.6756152746032777,0.25,1.0
69875,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2476,2,10,151,80,10,21,15,0.25,0.6,0.6454472548897598,0.7160183901740619,0.6949487883117913,0.35,1.0
35488,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2732,0,10,151,80,10,22,16,0.2375,0.75,0.7311397882270362,0.7910582125755993,0.6931126024817975,0.15,1.0
69875,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2580,1,10,151,80,10,21,15,0.2375,0.5,0.5491163466724455,0.7905158445874597,0.5848194834920842,0.0,1.0
69469,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2583,0,10,151,80,10,14,12,0.2625,0.9,0.9335987365956976,0.7960433858431705,0.9866494668042654,0.5,1.0
6625,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2631,0,10,152,80,10,11,10,0.3,0.8,0.8372233009805409,0.8024607498833651,0.8567603436295388,0.5,1.0
35488,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2712,0,10,151,80,10,22,16,0.325,0.8,0.8562824706722815,0.7876736138325287,0.9276401990682176,0.5,1.0
35488,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2906,0,10,151,80,10,22,16,0.1625,0.65,0.698856322110453,0.7943298514829112,0.7105669201799232,0.25,1.0
6625,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,2998,0,10,152,80,10,11,10,0.2625,0.75,0.7634224740642228,0.7886422171976784,0.7528986059520115,0.1,1.0
69469,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3005,0,10,151,80,10,14,12,0.2875,0.95,0.9665625086152866,0.7990452623775701,0.9920906432748536,0.45,1.0
69469,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3007,0,10,151,80,10,14,12,0.225,0.9,0.9304270178356032,0.7981620861793575,0.9718406002751978,0.5,1.0
13472,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3022,0,10,151,80,10,62,35,0.2125,0.45,0.381904525196484,0.8009956666829328,0.3519265482539476,0.3,1.0
13472,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3074,0,10,151,80,10,62,35,0.2875,0.45,0.3828360741405773,0.7941763836723669,0.3571219084493078,0.2,1.0
13472,22222,5,20,True,3,0.0,stratified,few,4,0.75,0.99,gpt,3116,0,10,151,80,10,62,35,0.1875,0.5,0.415218533635754,0.7926007681509969,0.3610085977404088,0.2,1.0
3541,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2592,0,10,138,74,10,20,14,0.3513513513513513,0.7,0.7193185035910523,0.7911507216873908,0.7403662333538494,0.45,1.0
57977,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2805,0,10,138,73,10,22,16,0.273972602739726,0.6,0.6763535974152523,0.79000340366005,0.7312937679365697,0.4,1.0
59327,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2851,0,10,138,73,10,24,17,0.2465753424657534,0.55,0.6162446389701878,0.7850953009229944,0.6440555946031953,0.05,1.0
13656,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2415,0,10,138,73,10,12,11,0.2465753424657534,0.45,0.557995191128982,0.7846381634712422,0.6487436404754516,0.45,1.0
13656,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2577,0,10,138,73,10,12,11,0.2328767123287671,0.55,0.5659104430895266,0.786333348320962,0.556401091168893,0.4,1.0
13656,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2621,0,10,138,73,10,12,11,0.2602739726027397,0.55,0.5496179971266517,0.7873944261878068,0.5188472612698619,0.5,1.0
57977,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2686,0,10,138,73,10,22,16,0.273972602739726,0.65,0.7044834454294463,0.789537285403078,0.7496650932486846,0.2,1.0
3541,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2673,0,10,138,74,10,20,14,0.3513513513513513,0.75,0.7743785485916622,0.7928517860704891,0.7815722933756989,0.65,1.0
59557,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2629,0,10,138,73,10,19,14,0.3972602739726027,0.7,0.7345941192946435,0.7924034518391048,0.7634831164707324,0.05,1.0
57977,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2688,0,10,138,73,10,22,16,0.273972602739726,0.65,0.7010965192734316,0.7950626556947761,0.7366203112333143,0.2,1.0
3541,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2729,0,10,138,74,10,20,14,0.3108108108108108,0.7,0.7177726644866088,0.7914730091641184,0.7335983024972962,0.5,1.0
59327,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2796,0,10,138,73,10,24,17,0.2602739726027397,0.5,0.5867293782337564,0.7870334409602728,0.6528301044071169,0.05,1.0
59327,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2880,0,10,138,73,10,24,17,0.2328767123287671,0.5,0.5904562592746805,0.7859281092206309,0.6637472479790592,0.05,1.0
59557,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2881,0,10,138,73,10,19,14,0.3424657534246575,0.8,0.8188869640560664,0.7933422010619046,0.8107881214073164,0.1,1.0
59557,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2952,0,10,138,73,10,19,14,0.1643835616438356,0.65,0.7363800535996602,0.7980299141146726,0.8287416365454291,0.2,1.0
17307,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,1948,0,10,140,74,10,14,11,0.3108108108108108,0.65,0.6012286506677554,0.7937933127730353,0.6116387160311308,0.45,1.0
17307,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2010,0,10,140,74,10,14,11,0.2837837837837837,0.65,0.5372404051772881,0.7915559420559931,0.4461832482962514,0.4,1.0
17307,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2205,0,10,140,74,10,14,11,0.2837837837837837,0.55,0.5019121340885353,0.7941571460458597,0.5343000875973012,0.45,1.0
11188,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2388,0,10,139,74,10,26,17,0.2972972972972973,0.55,0.6026355645159727,0.788560031806393,0.6059801977777984,0.1,1.0
11188,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2402,0,10,139,74,10,26,17,0.2432432432432432,0.4,0.4727911206234638,0.8053663160851918,0.5362480856346956,0.0,1.0
29421,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2507,0,10,140,74,10,82,46,0.1081081081081081,0.15,0.1614835851002966,0.7857870999619091,0.1680761444867481,0.1,1.0
60450,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2427,0,10,139,74,10,90,50,0.027027027027027,0.0,0.0,0.7896284887352886,0.0,0.4,1.0
29421,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2813,1,10,140,74,10,82,46,0.1216216216216216,0.15,0.172810568970398,0.7085953797796237,0.2090242241848278,0.05,1.0
29421,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2769,0,10,140,74,10,82,46,0.081081081081081,0.05,0.0896172872033434,0.796670954821334,0.129886982857184,0.1,1.0
60450,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2825,1,10,139,74,10,90,50,0.1216216216216216,0.3,0.4193303072426582,0.7105397407324242,0.504857056428264,0.05,1.0
5978,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2796,0,10,140,74,10,55,32,0.2567567567567567,0.65,0.5458698539086968,0.785448909727454,0.4706203827991754,0.5,1.0
5978,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2894,0,10,140,74,10,55,32,0.2027027027027027,0.6,0.4918249478848022,0.7865603805986793,0.42229130690431,0.35,1.0
5978,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2938,0,10,140,74,10,55,32,0.2027027027027027,0.65,0.5246899184523792,0.7905825699831385,0.4274228858516785,0.35,1.0
60450,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,3239,0,10,139,74,10,90,50,0.1216216216216216,0.35,0.4459329510995825,0.7915752673373421,0.5068200933913009,0.05,1.0
11188,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,3261,1,10,139,74,10,26,17,0.4054054054054054,0.7,0.7296262032616941,0.7241970191543954,0.7373983474815518,0.25,1.0
58604,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2114,0,10,140,75,10,26,18,0.2666666666666666,0.75,0.7732540232840662,0.7881003634165363,0.7552097466087403,0.45,1.0
14918,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2271,0,10,140,75,10,52,30,0.3866666666666666,0.7,0.7215244488153165,0.7904324530721438,0.7405531093863137,0.35,1.0
14918,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2267,0,10,140,75,10,52,30,0.36,0.7,0.7254933211434678,0.7898038369639087,0.7603222933756989,0.3,1.0
58604,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2159,0,10,140,75,10,26,18,0.32,0.75,0.7431774211824478,0.7890642776590686,0.6689579428569365,0.4,1.0
58604,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2254,0,10,140,75,10,26,18,0.2666666666666666,0.7,0.7465963816661954,0.7876910143224094,0.7697647106935033,0.45,1.0
14918,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2365,0,10,140,75,10,52,30,0.2933333333333333,0.65,0.6942175730475726,0.7889404888970816,0.7580095674019822,0.3,1.0
6323,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2489,0,10,140,75,10,35,22,0.28,0.5,0.5204344926026375,0.7914441402234939,0.5246154075972187,0.2,1.0
41335,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2741,1,10,140,75,10,47,28,0.3333333333333333,0.6,0.6484522199205759,0.719450599207954,0.7183365372587509,0.25,1.0
45050,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2640,0,10,140,75,10,23,16,0.1866666666666666,0.45,0.3644615335267296,0.7831257533591004,0.2727451792273773,0.35,1.0
41335,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2570,0,10,140,75,10,47,28,0.3066666666666666,0.55,0.4792688832684995,0.7981701765821405,0.4154358116084122,0.35,1.0
6323,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2547,1,10,140,75,10,35,22,0.2666666666666666,0.5,0.4159121048194248,0.719839764236426,0.3677797228571223,0.4,1.0
41335,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2717,0,10,140,75,10,47,28,0.3066666666666666,0.7,0.7381509806914303,0.7837882953958546,0.8080323866450028,0.35,1.0
45050,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2669,0,10,140,75,10,23,16,0.2533333333333333,0.7,0.6659400637965635,0.7848027888812006,0.692062661925278,0.45,1.0
45050,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2680,0,10,140,75,10,23,16,0.2133333333333333,0.55,0.4671826402013049,0.7885399483908995,0.4149314752584875,0.3,1.0
6323,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2841,0,10,140,75,10,35,22,0.2,0.6,0.5012648775163606,0.802496711293082,0.431131034428248,0.35,1.0
61875,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,1977,0,10,141,75,10,98,54,0.2266666666666666,0.25,0.2351234560652379,0.7812081961765922,0.2109785585501529,0.25,1.0
24573,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2443,0,10,141,75,10,17,13,0.1866666666666666,0.65,0.6939372698791214,0.7963207608331956,0.7378409166083315,0.0,1.0
61875,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2449,0,10,141,75,10,98,54,0.24,0.1,0.0820968525767543,0.7788000084760127,0.0713625160529185,0.0,1.0
29947,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,3014,0,10,142,75,10,11,10,0.2266666666666666,0.55,0.6124545048225876,0.7895341515662734,0.6592642952163077,0.05,1.0
24573,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2452,0,10,141,75,10,17,13,0.1866666666666666,0.6,0.6743396140783114,0.7920387331287263,0.7492522881745017,0.0,1.0
69820,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2592,0,10,142,76,10,18,14,0.3421052631578947,0.75,0.7998097718540259,0.7920064320454103,0.8417919092861045,0.4,1.0
61875,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2419,0,10,141,75,10,98,54,0.1733333333333333,0.25,0.2290469807338599,0.7888403284282361,0.2405683641693703,0.2,1.0
55899,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2486,0,10,142,75,10,88,49,0.1066666666666666,0.3,0.3647784136794967,0.7926209768673222,0.3959923100635174,0.1,1.0
69820,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2588,0,10,142,76,10,18,14,0.4078947368421052,0.75,0.7769020318407552,0.7917478257666242,0.7944052937086994,0.45,1.0
29947,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2909,0,10,142,75,10,11,10,0.2933333333333333,0.8,0.7633419744300638,0.792825527789108,0.6932100050792,0.45,1.0
24573,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2750,0,10,141,75,10,17,13,0.2266666666666666,0.75,0.7236410326259507,0.8025491732722058,0.6853986059520116,0.25,1.0
69820,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2775,0,10,142,76,10,18,14,0.25,0.65,0.7052208384657457,0.7845674972567727,0.7260453102539015,0.15,1.0
29947,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,3003,0,10,142,75,10,11,10,0.2666666666666666,0.65,0.6011643552093503,0.7903992048385827,0.5957173457347605,0.15,1.0
55899,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,3326,0,10,142,75,10,88,49,0.1733333333333333,0.3,0.2258052253705307,0.7950912337826364,0.1370086885508712,0.0,1.0
55899,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2903,0,10,142,75,10,88,49,0.2133333333333333,0.3,0.2406462572838302,0.7933759508071242,0.1929966741634698,0.45,1.0
20897,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2452,0,10,143,76,10,37,23,0.4078947368421052,0.9473684210526316,0.953693896129417,0.8092970904040746,0.9497430255638662,0.631578947368421,1.0
18295,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2411,0,10,143,76,10,48,29,0.1710526315789473,0.5,0.5725088099489447,0.7866820515739921,0.659922109624122,0.5,1.0
36082,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2992,0,10,143,76,10,38,24,0.4078947368421052,0.8,0.7890328613203684,0.7974262615238379,0.7810421677565641,0.45,1.0
20897,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2367,0,10,143,76,10,37,23,0.5,0.7,0.7659717866448162,0.7905497955433977,0.8217277476565401,0.5,1.0
20897,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2412,0,10,143,76,10,37,23,0.5131578947368421,0.7,0.7701503045086641,0.7925403154330555,0.840601463809668,0.5,1.0
15783,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2545,0,10,143,76,10,48,28,0.25,0.55,0.5445589572450578,0.7943770438527705,0.5818108897036917,0.2,1.0
18295,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2666,0,10,143,76,10,48,29,0.2236842105263158,0.4,0.3761626435274521,0.7789106434192188,0.3776706265870353,0.3,1.0
18295,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2731,0,10,143,76,10,48,29,0.1184210526315789,0.5,0.4463240246827232,0.8023026366513627,0.4086454287886177,0.65,1.0
15783,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2787,0,10,143,76,10,48,28,0.2368421052631578,0.5,0.4343782997250539,0.7899903704960931,0.3624390014869891,0.15,1.0
15783,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2930,0,10,143,76,10,48,28,0.1578947368421052,0.45,0.4150368793435228,0.796021598790267,0.399801728629128,0.25,1.0
36082,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,2926,0,10,143,76,10,38,24,0.4078947368421052,0.75,0.7541483322832231,0.7977951578658684,0.7666744776980845,0.45,1.0
54017,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,3002,0,10,143,76,10,18,13,0.1578947368421052,0.25,0.3706390892683172,0.790978349903626,0.4591239548205492,0.15,1.0
54017,22222,5,20,True,3,0.0,stratified,zero,4,0.75,0.99,gpt,3096,0,10,143,76,10,18,13,0.1578947368421052,0.4,0.4787339382521359,0.7921095342011562,0.5153125679789767,0.25,1.0
