uid,random_state,k,final_k,allow_explanations,num_prompts,temperature,selection_style,prompt_style,embedding_level,title_threshold,min_sim_quantile,model,usage,unmatched_count,like_example_size,like_feedback_size,like_eval_size,dislike_example_size,dislike_feedback_size,dislike_eval_size,recall_final,precision_final,ndcg_final,ils_final,ap_final,dq_final,novelty,popular
14918,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1729,9,10,140,75,10,52,30,0.2533333333333333,0.5555555555555556,0.646931455817304,0.6976049136467058,0.7151770796378639,0.8333333333333334,0.4522424242424241,0.0
41335,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1805,10,10,140,75,10,47,28,0.04,0.15,0.12621829573554,0.3769939576766627,0.1184816417672454,0.45,0.5937777777777777,0.0
6323,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1690,6,10,140,75,10,35,22,0.24,0.3,0.3467821464809196,0.7806904543155555,0.3389038971004915,0.65,0.5845555555555555,0.0
45050,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1706,4,10,140,75,10,23,16,0.2533333333333333,0.631578947368421,0.6915309558567531,0.7847328365550859,0.7236511890332974,0.7894736842105263,0.5342690058479532,0.0
29947,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1575,3,10,142,75,10,11,10,0.2533333333333333,0.5789473684210527,0.677363898017535,0.7916971293930468,0.7759771794479305,1.0,0.3337853107344633,0.0
29947,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1606,0,10,142,75,10,11,10,0.2133333333333333,0.4736842105263157,0.452384595811166,0.7824073720849032,0.4453041138066395,0.7894736842105263,0.3811299435028247,0.0
69820,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1718,13,10,142,76,10,18,14,0.2894736842105263,0.5263157894736842,0.489860673236862,0.7079968925033642,0.4984487922140684,0.5789473684210527,0.5762711864406779,0.0
61875,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1649,2,10,141,75,10,98,54,0.1866666666666666,0.1111111111111111,0.1899343913715183,0.7823345750625159,0.2077029905461278,0.5,0.4961581920903956,0.0
29947,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1652,1,10,142,75,10,11,10,0.3066666666666666,0.75,0.7858871606044535,0.794580733018814,0.7999025742059798,1.0,0.394915254237288,0.0
61875,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1704,0,10,141,75,10,98,54,0.1733333333333333,0.1111111111111111,0.0976735073210913,0.7837316697792697,0.095930503773641,0.5555555555555556,0.5466666666666666,0.0
55899,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1677,5,10,142,75,10,88,49,0.1866666666666666,0.3157894736842105,0.2572286676399739,0.785753377794355,0.2123595892456899,0.1578947368421052,0.8141025641025641,0.0
24573,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1730,4,10,141,75,10,17,13,0.2266666666666666,0.6842105263157895,0.6321910788873776,0.7883644578165098,0.6098548191529289,0.2105263157894736,0.6750617283950616,0.0
55899,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1721,8,10,142,75,10,88,49,0.1466666666666666,0.2222222222222222,0.2343420094180458,0.7008664808911741,0.2571432334912727,0.1666666666666666,0.7393589743589746,0.0
69820,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1671,14,10,142,76,10,18,14,0.2894736842105263,0.4,0.3697123498124456,0.3746323945588937,0.3790254961326943,0.6,0.5170621468926553,0.0
61875,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1689,1,10,141,75,10,98,54,0.1866666666666666,0.25,0.2213597525579591,0.7900688634428703,0.2338775549785611,0.25,0.680677966101695,0.0
24573,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1724,4,10,141,75,10,17,13,0.24,0.5,0.4173776222486759,0.6352676145758509,0.3543048592274598,0.65,0.5714814814814816,0.0
69820,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1628,2,10,142,76,10,18,14,0.2368421052631578,0.55,0.6617805933293281,0.7810892314549871,0.7854113864291883,0.55,0.2542372881355932,0.0
55899,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1700,7,10,142,75,10,88,49,0.12,0.2352941176470588,0.1631774099885772,0.447187620266776,0.0641078020403279,0.0,0.8952564102564105,0.0
24573,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1705,2,10,141,75,10,17,13,0.2,0.5,0.4561740913016993,0.7852526153093153,0.434323496946046,0.6666666666666666,0.5554320987654319,0.0
15783,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1721,5,10,143,76,10,48,28,0.1447368421052631,0.3888888888888889,0.4137792976048775,0.6234571205737971,0.4755143821320293,0.0,0.9666666666666665,0.0
20897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1662,0,10,143,76,10,37,23,0.1973684210526315,0.3,0.2481783761084731,0.7876828677086058,0.2126160183126127,0.15,0.7009195402298851,0.0
54017,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1686,7,10,143,76,10,18,13,0.1578947368421052,0.6111111111111112,0.60491410019162,0.7005887639904389,0.6715703459576008,0.7222222222222222,0.4488888888888888,0.0
20897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1688,0,10,143,76,10,37,23,0.4210526315789473,0.7,0.7434590545823279,0.7944820695292241,0.7512708434496359,0.75,0.4937931034482758,0.0
54017,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1755,5,10,143,76,10,18,13,0.131578947368421,0.35,0.2835445733414747,0.7854508897821612,0.2405320706984793,0.9,0.3714619883040936,0.0
20897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1694,0,10,143,76,10,37,23,0.2763157894736842,0.5263157894736842,0.4752928982861673,0.793469593999128,0.4724394730158948,0.7368421052631579,0.5958620689655173,0.0
36082,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1643,3,10,143,76,10,38,24,0.2105263157894736,0.4444444444444444,0.3478308736864267,0.7864205514026517,0.2490112556289027,0.1666666666666666,0.6344047619047617,0.0
15783,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1743,5,10,143,76,10,48,28,0.1447368421052631,0.45,0.4034568814840465,0.7039045461739873,0.3733154371428365,0.85,0.4432704402515723,0.0
18295,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1672,5,10,143,76,10,48,29,0.1578947368421052,0.35,0.4367841523788824,0.5617377327411338,0.5388120546034634,0.45,0.4053333333333334,0.0
36082,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1697,7,10,143,76,10,38,24,0.1184210526315789,0.2352941176470588,0.2918367551799113,0.6044389189527424,0.2955803327775646,0.1764705882352941,0.6864285714285714,0.0
36082,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1677,1,10,143,76,10,38,24,0.131578947368421,0.3529411764705882,0.4948430889513871,0.7827326271560942,0.6338243263848801,0.2352941176470588,0.6717857142857141,0.0
18295,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1745,1,10,143,76,10,48,29,0.0921052631578947,0.2105263157894736,0.184213375923106,0.780384244423445,0.1551922791147982,0.1578947368421052,0.7158787878787878,0.0
54017,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1766,5,10,143,76,10,18,13,0.1578947368421052,0.4736842105263157,0.4157524711813272,0.7769591672350132,0.4115276563459715,0.6842105263157895,0.4380116959064326,0.0
15783,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1764,3,10,143,76,10,48,28,0.1447368421052631,0.1764705882352941,0.1833993230821349,0.7779748771924208,0.187974679107897,0.5882352941176471,0.659874213836478,0.0
18295,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1684,6,10,143,76,10,48,29,0.3157894736842105,0.5263157894736842,0.5849746355043938,0.7746728966424474,0.6233339217044611,0.5263157894736842,0.7128484848484848,0.0
32308,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1725,13,10,144,76,10,141,75,0.131578947368421,0.1578947368421052,0.1732247859879248,0.482324577697592,0.1944407038202866,0.3684210526315789,0.6611695906432749,0.0
24592,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1626,4,10,146,77,10,42,25,0.1818181818181818,0.3684210526315789,0.5077035530425666,0.7957859332257616,0.6312334000618179,0.7894736842105263,0.5057142857142857,0.0
38927,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1654,4,10,145,77,10,24,17,0.0909090909090909,0.2,0.2439513129463739,0.5592838429647741,0.2105463825819863,0.25,0.624642857142857,0.0
66390,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1782,7,10,144,77,10,60,34,0.1168831168831168,0.3333333333333333,0.2929999509076841,0.7015579091643995,0.3002063885642316,0.7777777777777778,0.3739181286549707,0.0
38927,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1670,1,10,145,77,10,24,17,0.1818181818181818,0.4444444444444444,0.3443026124309367,0.7860270046187248,0.2520575920085724,0.8333333333333334,0.4449999999999999,0.0
66390,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1716,8,10,144,77,10,60,34,0.1818181818181818,0.5555555555555556,0.5258957096684387,0.6290032612373677,0.4211997606605449,0.0,0.7566081871345027,0.0
33943,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1665,8,10,144,76,10,15,12,0.0526315789473684,0.15,0.0986407531006103,0.4923199091493338,0.0155409356725146,0.7,0.4902923976608186,0.0
66390,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1770,6,10,144,77,10,60,34,0.2077922077922078,0.5789473684210527,0.5447290740710388,0.7876143054589855,0.4480159894511369,0.8947368421052632,0.4876023391812865,0.0
33943,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1653,1,10,144,76,10,15,12,0.25,0.65,0.684555299989065,0.71388224337068,0.6890843004175047,0.85,0.4805847953216374,0.0
32308,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1731,11,10,144,76,10,141,75,0.3026315789473684,0.5,0.5093598718964591,0.7124941639586383,0.491334729941541,0.0,0.7618713450292397,0.0
33943,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1658,2,10,144,76,10,15,12,0.2631578947368421,0.6842105263157895,0.7070843591725126,0.7955256509482839,0.7349334170256445,0.4210526315789473,0.6160233918128655,0.0
32308,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1717,4,10,144,76,10,141,75,0.2236842105263158,0.4444444444444444,0.5783526820447928,0.788486493732624,0.7125376212386016,0.4444444444444444,0.5948538011695907,0.0
24592,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1723,4,10,146,77,10,42,25,0.1428571428571428,0.3684210526315789,0.4672675264795155,0.7050098048863583,0.5346181731834332,1.0,0.4407142857142856,0.0
38927,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1621,1,10,145,77,10,24,17,0.1558441558441558,0.6842105263157895,0.7391258296390599,0.7151596074602038,0.7824712378219791,0.5263157894736842,0.4370238095238095,0.0
24592,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1712,5,10,146,77,10,42,25,0.1948051948051948,0.4444444444444444,0.4015163492980697,0.7814409425467568,0.3717080804090609,0.5555555555555556,0.5604761904761902,0.0
30897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1594,3,10,146,78,10,55,32,0.141025641025641,0.5789473684210527,0.5012326769442138,0.7925467407130544,0.4512359634915444,0.0526315789473684,0.6110000000000001,0.0
267,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1674,4,10,148,78,10,121,65,0.1666666666666666,0.2,0.212694253228461,0.7070529514422318,0.2414341008149057,0.7,0.696025641025641,0.0
267,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1742,4,10,148,78,10,121,65,0.0641025641025641,0.1111111111111111,0.0722087068517148,0.7900398875840375,0.0094408133623819,0.2222222222222222,0.678076923076923,0.0
267,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1707,3,10,148,78,10,121,65,0.1282051282051282,0.4117647058823529,0.3029271374453816,0.7854248714191269,0.1865464648769147,0.7058823529411765,0.710897435897436,0.0
60863,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1724,1,10,146,77,10,69,39,0.1558441558441558,0.2631578947368421,0.3364960711276264,0.7806658715019538,0.3955622322475019,0.7894736842105263,0.6352873563218391,0.0
69716,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1711,3,10,147,78,10,36,23,0.1153846153846153,0.25,0.2288471585408148,0.7096305126804994,0.2304096340106402,0.6,0.552962962962963,0.0
30897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1657,4,10,146,78,10,55,32,0.141025641025641,0.3333333333333333,0.396927225583603,0.7976147447341152,0.4221706352833803,0.3333333333333333,0.6477777777777778,0.0
69716,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1673,6,10,147,78,10,36,23,0.1282051282051282,0.25,0.1932866606521341,0.7746155186536303,0.1262205439469371,0.65,0.60320987654321,0.0
60863,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1722,1,10,146,77,10,69,39,0.1428571428571428,0.15,0.1170361344312434,0.7791478610724141,0.0927574354180391,1.0,0.4664367816091954,0.0
22035,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1683,6,10,148,78,10,20,14,0.1666666666666666,0.65,0.6826098346597486,0.7903312494438592,0.6932794802376845,0.0,0.9192307692307692,0.0
60863,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1724,2,10,146,77,10,69,39,0.0649350649350649,0.1,0.1216157027914456,0.7047876122778033,0.1706072990477015,0.45,0.6221839080459769,0.0
30897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1688,1,10,146,78,10,55,32,0.1666666666666666,0.35,0.3673889037856168,0.7946260981562119,0.3258659525029493,0.6,0.5154444444444444,0.0
22035,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1704,8,10,148,78,10,20,14,0.0641025641025641,0.2631578947368421,0.3502190218536448,0.6250414080341812,0.3682312084381499,0.2631578947368421,0.7375641025641025,0.0
69716,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1770,8,10,147,78,10,36,23,0.141025641025641,0.3888888888888889,0.3662966325492547,0.7777786256267546,0.3953853290863095,0.5555555555555556,0.5606172839506173,0.0
22035,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1719,9,10,148,78,10,20,14,0.0769230769230769,0.2352941176470588,0.2015343013843241,0.5229686123210361,0.1845159070072564,0.0,0.8887179487179485,0.0
8858,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1483,0,10,150,80,10,16,13,0.15,0.3684210526315789,0.4134403648680561,0.7813524708025701,0.4111752633241146,0.8947368421052632,0.3311904761904761,0.0
12986,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1607,3,10,150,80,10,16,13,0.4,0.7,0.765445005367436,0.7209006238831863,0.8464653374231549,0.8,0.383,0.0
19741,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1605,1,10,150,80,10,82,45,0.1625,0.35,0.4403124482625413,0.786157139549085,0.5241955395825365,0.1,0.828888888888889,0.0
8858,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1717,4,10,150,80,10,16,13,0.15,0.3684210526315789,0.4968206227804462,0.6256147416314469,0.6309132738515988,0.631578947368421,0.4433333333333334,0.0
31193,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1800,8,10,150,79,10,45,27,0.1518987341772152,0.4,0.4569686828177602,0.7022057180935443,0.4481174948202812,0.25,0.8610714285714283,0.0
19741,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1673,1,10,150,80,10,82,45,0.2,0.45,0.5282889307718566,0.7158122597660989,0.5740327753601746,0.6,0.6760493827160493,0.0
12986,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1628,2,10,150,80,10,16,13,0.3375,0.55,0.6333754895656744,0.786101168158078,0.6940895832323851,1.0,0.4169999999999999,0.0
12986,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1648,2,10,150,80,10,16,13,0.3375,0.95,0.9659370277440176,0.7228205933401389,0.9891494668042654,0.5,0.5775555555555557,0.0
31193,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1709,3,10,150,79,10,45,27,0.240506329113924,0.5,0.5451198573632625,0.7788098169274911,0.562178435217651,0.7222222222222222,0.515357142857143,0.0
13014,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1698,3,10,149,79,10,23,16,0.3291139240506329,0.5789473684210527,0.5054656728489599,0.7967818048317862,0.4930719998322247,1.0,0.6304093567251461,0.0
31193,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1745,0,10,150,79,10,45,27,0.2151898734177215,0.5263157894736842,0.4351764254660147,0.786240599827793,0.3577459063486438,0.9473684210526316,0.3927380952380953,0.0
8858,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1740,3,10,150,80,10,16,13,0.1,0.2352941176470588,0.2292686543633514,0.7818934366202525,0.2247141074995746,0.4117647058823529,0.6147619047619047,0.0
13014,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1642,5,10,149,79,10,23,16,0.1392405063291139,0.3157894736842105,0.3388206437719146,0.5531092805821118,0.3921482946922901,0.4736842105263157,0.6290058479532161,0.0
19741,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1637,5,10,150,80,10,82,45,0.175,0.3684210526315789,0.2841567414106186,0.7893173502872869,0.2044203008802976,0.5263157894736842,0.6001234567901235,0.0
13014,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1738,2,10,149,79,10,23,16,0.1265822784810126,0.5263157894736842,0.4858214310015712,0.7951461037878806,0.478647394781092,0.3684210526315789,0.6298245614035087,0.0
70782,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1589,0,10,150,80,10,36,23,0.1125,0.2222222222222222,0.3391022608031493,0.7830942999557111,0.4405134353663766,0.6111111111111112,0.4135632183908045,0.0
28452,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1710,0,10,150,80,10,55,32,0.2625,0.65,0.6483781397675258,0.7873561396485561,0.6478119616451659,0.8,0.5733333333333334,0.0
42773,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1699,9,10,150,80,10,12,10,0.15,0.6,0.6002143637952346,0.792710697953574,0.5728922389100407,0.0,0.867719298245614,0.0
28452,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1733,1,10,150,80,10,55,32,0.15,0.3333333333333333,0.2628819385353904,0.7849049387566289,0.2021620173580958,0.2222222222222222,0.6322619047619048,0.0
28452,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1600,2,10,150,80,10,55,32,0.225,0.6,0.6516102598093418,0.7864129656111668,0.6817916034344053,0.6,0.6130952380952381,0.0
3304,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1777,5,10,150,80,10,90,50,0.1875,0.3333333333333333,0.3095105780176997,0.5946309099153481,0.3271345321345321,0.4666666666666667,0.6861728395061727,0.0
38047,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1656,4,10,151,80,10,20,14,0.3125,0.75,0.8085762922540618,0.7115814509059954,0.866121563549969,0.1,0.7311111111111109,0.0
3304,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1669,6,10,150,80,10,90,50,0.15,0.25,0.1981031854536824,0.6768138768612012,0.151580364080364,0.4375,0.6229629629629628,0.0
70782,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1730,2,10,150,80,10,36,23,0.1125,0.2631578947368421,0.2337132251916225,0.7021809051854693,0.2413446661878306,0.4210526315789473,0.5511494252873563,0.0
38047,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1614,0,10,151,80,10,20,14,0.2,0.45,0.531990461526646,0.7855079058880785,0.5936929762703756,0.45,0.3987777777777777,0.0
42773,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1757,1,10,150,80,10,12,10,0.175,0.3888888888888889,0.3808471011458393,0.7883601369641579,0.4121952938129409,0.7222222222222222,0.3335672514619883,0.0
38047,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1721,3,10,151,80,10,20,14,0.2375,0.6,0.5421784196655116,0.7858861571655495,0.5507997633171781,0.95,0.4471111111111112,0.0
70782,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1635,1,10,150,80,10,36,23,0.1,0.3157894736842105,0.2540178339599045,0.7919777611916364,0.1930404580844535,0.631578947368421,0.5796551724137929,0.0
42773,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1744,1,10,150,80,10,12,10,0.05,0.1578947368421052,0.1329739286381647,0.6944682047679337,0.1047160064330506,0.631578947368421,0.4762573099415205,0.0
3304,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1817,5,10,150,80,10,90,50,0.175,0.2352941176470588,0.2405775124459287,0.6027120405362056,0.2865685928834717,0.3529411764705882,0.69,0.0
69469,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1613,12,10,151,80,10,14,12,0.275,0.8,0.8432384736930463,0.7191153783597019,0.8803847951584022,0.75,0.5367231638418078,0.0
69875,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1719,19,10,151,80,10,21,15,0.0125,0.0555555555555555,0.0357697989469783,0.2861508464726621,0.0030864197530864,0.0,0.8769135802469138,0.0
35488,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1609,1,10,151,80,10,22,16,0.3,0.85,0.8902466414762522,0.7869594182414527,0.9381811347407324,0.65,0.4571929824561402,0.0
35488,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1720,1,10,151,80,10,22,16,0.3,0.75,0.7764710208064572,0.7875852151350331,0.7726237304362304,1.0,0.3715789473684211,0.0
69875,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1760,9,10,151,80,10,21,15,0.1875,0.5,0.5263933433223156,0.722007913978273,0.5154803351533228,0.6,0.8393827160493826,0.0
13472,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1724,1,10,151,80,10,62,35,0.2375,0.5,0.4273378497161658,0.7914702151220602,0.376291627619027,0.95,0.4271264367816093,0.0
69469,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1698,4,10,151,80,10,14,12,0.1125,0.1578947368421052,0.1644331658213039,0.701083293609923,0.214555384461283,0.4736842105263157,0.4232768361581921,0.0
